TRN,GOA,LIN,BZO,QPZ,C212
ALL,LIN,PMF,BLQ,CUF,V22
GOA,PMF,QPZ,TSF,AVB,BB1
LIN,QPZ,CUF,FRL,BZO,BA10
PMF,CUF,AVB,VBS,BLQ,SIS99
QPZ,AVB,BZO,TRS,TSF,SAH
CUF,BZO,BLQ,RMI,FRL,A319
AVB,BLQ,TSF,VIC,VBS,A320
BZO,TSF,FRL,QPA,TRS,A321
BLQ,FRL,VBS,VRN,RMI,A330
TSF,VBS,TRS,VCE,VIC,737
FRL,TRS,RMI,SAY,QPA,747
VBS,RMI,VIC,CIA,VRN,757
TRS,VIC,QPA,FCO,VCE,767
RMI,QPA,VRN,EBA,SAY,777
VIC,VRN,VCE,QLT,CIA,BAE146
QPA,VCE,SAY,NAP,FCO,DC8
VRN,SAY,CIA,PSA,EBA,F50
VCE,CIA,FCO,FLR,QLT,MD11
SAY,FCO,EBA,GRS,NAP,A400M
CIA,EBA,QLT,PEG,PSA,C212
FCO,QLT,NAP,AOI,FLR,V22
EBA,NAP,PSA,QSR,GRS,BB1
QLT,PSA,FLR,AOT,PEG,BA10
NAP,FLR,GRS,TQR,AOI,SIS99
PSA,GRS,PEG,FNU,QSR,SAH
FLR,PEG,AOI,VIF,AOT,A319
GRS,AOI,QSR,MIL,TQR,A320
PEG,QSR,AOT,CIY,FNU,A321
AOI,AOT,TQR,OCJ,VIF,A330
QSR,TQR,FNU,KIN,MIL,737
AOT,FNU,VIF,MBJ,CIY,747
TQR,VIF,MIL,POT,OCJ,757
FNU,MIL,CIY,KTP,KIN,767
VIF,CIY,OCJ,NEG,MBJ,777
MIL,OCJ,KIN,NRT,POT,BAE146
CIY,KIN,MBJ,MMJ,KTP,DC8
OCJ,MBJ,POT,IBR,NEG,F50
KIN,POT,KTP,IWO,NRT,MD11
MBJ,KTP,NEG,SHM,MMJ,A400M
POT,NEG,NRT,OBO,IBR,C212
KTP,NRT,MMJ,CTS,IWO,V22
NEG,MMJ,IBR,HKD,SHM,BB1
NRT,IBR,IWO,SPK,OBO,BA10
MMJ,IWO,SHM,MMB,CTS,SIS99
IBR,SHM,OBO,SHB,HKD,SAH
IWO,OBO,CTS,WKJ,SPK,A319
SHM,CTS,HKD,IKI,MMB,A320
OBO,HKD,SPK,UBJ,SHB,A321
CTS,SPK,MMB,TSJ,WKJ,A330
HKD,MMB,SHB,MBE,IKI,737
SPK,SHB,WKJ,AKJ,UBJ,747
MMB,WKJ,IKI,OIR,TSJ,757
SHB,IKI,UBJ,RIS,MBE,767
WKJ,UBJ,TSJ,KUM,AKJ,777
IKI,TSJ,MBE,FUJ,OIR,BAE146
UBJ,MBE,AKJ,FUK,RIS,DC8
TSJ,AKJ,OIR,TNE,KUM,F50
MBE,OIR,RIS,KOJ,FUJ,MD11
AKJ,RIS,KUM,KMI,FUK,A400M
OIR,KUM,FUJ,OIT,TNE,C212
RIS,FUJ,FUK,KKJ,KOJ,V22
KUM,FUK,TNE,KMJ,KMI,BB1
FUJ,TNE,KOJ,NGS,OIT,BA10
FUK,KOJ,KMI,ASJ,KKJ,SIS99
TNE,KMI,OIT,TKN,KMJ,SAH
KOJ,OIT,KKJ,KMQ,NGS,A319
KMI,KKJ,KMJ,OKI,ASJ,A320
OIT,KMJ,NGS,TOY,TKN,A321
KKJ,NGS,ASJ,HIJ,KMQ,A330
KMJ,ASJ,TKN,OKJ,OKI,737
NGS,TKN,KMQ,IZO,TOY,747
ASJ,KMQ,OKI,YGJ,HIJ,757
TKN,OKI,TOY,KCZ,OKJ,767
KMQ,TOY,HIJ,MYJ,IZO,777
OKI,HIJ,OKJ,ITM,YGJ,BAE146
TOY,OKJ,IZO,TTJ,KCZ,DC8
HIJ,IZO,YGJ,TKS,MYJ,F50
OKJ,YGJ,KCZ,TAK,ITM,MD11
IZO,KCZ,MYJ,AOJ,TTJ,A400M
YGJ,MYJ,ITM,GAJ,TKS,C212
KCZ,ITM,TTJ,HNA,TAK,V22
MYJ,TTJ,TKS,AXT,AOJ,BB1
ITM,TKS,TAK,MSJ,GAJ,BA10
TTJ,TAK,AOJ,SDJ,HNA,SIS99
TKS,AOJ,GAJ,HAC,AXT,SAH
TAK,GAJ,HNA,OIM,MSJ,A319
AOJ,HNA,AXT,HND,SDJ,A320
GAJ,AXT,MSJ,OKO,HAC,A321
HNA,MSJ,SDJ,OKA,OIM,A330
AXT,SDJ,HAC,DNA,HND,737
MSJ,HAC,OIM,ISG,OKO,747
SDJ,OIM,HND,UEO,OKA,757
HAC,HND,OKO,MMD,DNA,767
OIM,OKO,OKA,MMY,ISG,777
HND,OKA,DNA,KTD,UEO,BAE146
OKO,DNA,ISG,SHI,MMD,DC8
OKA,ISG,UEO,RNJ,MMY,F50
DNA,UEO,MMD,OGN,KTD,MD11
ISG,MMD,MMY,NTQ,SHI,A400M
UEO,MMY,KTD,NGO,RNJ,C212
MMD,KTD,SHI,UKB,OGN,V22
MMY,SHI,RNJ,KIX,NTQ,BB1
KTD,RNJ,OGN,KIJ,NGO,BA10
SHI,OGN,NTQ,MYE,UKB,SIS99
RNJ,NTQ,NGO,SYO,KIX,SAH
OGN,NGO,UKB,ONJ,KIJ,A319
NTQ,UKB,KIX,FKS,MYE,A320
NGO,KIX,KIJ,IWJ,SYO,A321
UKB,KIJ,MYE,NKM,ONJ,A330
KIX,MYE,SYO,HSG,FKS,737
KIJ,SYO,ONJ,OKD,IWJ,747
MYE,ONJ,FKS,KUH,NKM,757
SYO,FKS,IWJ,FSZ,HSG,767
ONJ,IWJ,NKM,UKY,OKD,777
FKS,NKM,HSG,TJH,KUH,BAE146
IWJ,HSG,OKD,AXJ,FSZ,DC8
NKM,OKD,KUH,KKX,UKY,F50
HSG,KUH,FSZ,AGJ,TJH,MD11
OKD,FSZ,UKY,BPU,AXJ,A400M
KUH,UKY,TJH,QOT,KKX,C212
FSZ,TJH,AXJ,HIW,AGJ,V22
UKY,AXJ,KKX,TYO,BPU,BB1
TJH,KKX,AGJ,KJP,QOT,BA10
AXJ,AGJ,BPU,JER,HIW,SIS99
KKX,BPU,QOT,JON,TYO,SAH
AGJ,QOT,HIW,AMM,KJP,A319
BPU,HIW,TYO,ADJ,JER,A320
QOT,TYO,KJP,AQJ,JON,A321
HIW,KJP,JER,OMF,AMM,A330
TYO,JER,JON,ALA,ADJ,737
KJP,JON,AMM,TSE,AQJ,747
JER,AMM,ADJ,DMB,OMF,757
JON,ADJ,AQJ,CIT,ALA,767
AMM,AQJ,OMF,URA,TSE,777
ADJ,OMF,ALA,PWQ,DMB,BAE146
AQJ,ALA,TSE,PLX,CIT,DC8
OMF,TSE,DMB,AKX,URA,F50
ALA,DMB,CIT,BXH,PWQ,MD11
TSE,CIT,URA,GUW,PLX,A400M
DMB,URA,PWQ,KZO,AKX,C212
CIT,PWQ,PLX,SCO,BXH,V22
URA,PLX,AKX,KGF,GUW,BB1
PWQ,AKX,BXH,UKK,KZO,BA10
PLX,BXH,GUW,PPK,SCO,SIS99
AKX,GUW,KZO,KSN,KGF,SAH
BXH,KZO,SCO,DZN,UKK,A319
GUW,SCO,KGF,KOV,PPK,A320
KZO,KGF,UKK,AYK,KSN,A321
SCO,UKK,PPK,TDK,DZN,A330
KGF,PPK,KSN,EDL,KOV,737
UKK,KSN,DZN,KIS,AYK,747
PPK,DZN,KOV,KTL,TDK,757
KSN,KOV,AYK,LOK,EDL,767
DZN,AYK,TDK,LAU,KIS,777
KOV,TDK,EDL,MBA,KTL,BAE146
AYK,EDL,KIS,WIL,LOK,DC8
TDK,KIS,KTL,WJR,LAU,F50
EDL,KTL,LOK,BMQ,MBA,MD11
KIS,LOK,LAU,NBO,WIL,A400M
KTL,LAU,MBA,KWY,WJR,C212
LOK,MBA,WIL,NYK,BMQ,V22
LAU,WIL,WJR,MYD,NBO,BB1
MBA,WJR,BMQ,LKG,KWY,BA10
WIL,BMQ,NBO,ASV,NYK,SIS99
WJR,NBO,KWY,UAS,MYD,SAH
BMQ,KWY,NYK,MRE,LKG,A319
NBO,NYK,MYD,UKA,ASV,A320
KWY,MYD,LKG,OYL,UAS,A321
NYK,LKG,ASV,GAS,MRE,A330
MYD,ASV,UAS,HOA,UKA,737
LKG,UAS,MRE,KLK,OYL,747
ASV,MRE,UKA,KEY,GAS,757
UAS,UKA,OYL,ILU,HOA,767
MRE,OYL,GAS,KRV,KLK,777
UKA,GAS,HOA,NYE,KEY,BAE146
OYL,HOA,KLK,TRW,ILU,DC8
GAS,KLK,KEY,TBF,KRV,F50
HOA,KEY,ILU,CIS,NYE,MD11
KLK,ILU,KRV,CXI,TRW,A400M
KEY,KRV,NYE,ABF,TBF,C212
ILU,NYE,TRW,MZK,CIS,V22
KRV,TRW,TBF,AEA,CXI,BB1
NYE,TBF,CIS,AAK,ABF,BA10
TRW,CIS,CXI,KUC,MZK,SIS99
TBF,CXI,ABF,AIS,AEA,SAH
CIS,ABF,MZK,TMN,AAK,A319
CXI,MZK,AEA,BEZ,KUC,A320
ABF,AEA,AAK,NIG,AIS,A321
MZK,AAK,KUC,BBG,TMN,A330
AEA,KUC,AIS,MTK,BEZ,737
AAK,AIS,TMN,MNK,NIG,747
KUC,TMN,BEZ,NON,BBG,757
AIS,BEZ,NIG,TSU,MTK,767
TMN,NIG,BBG,FNJ,MNK,777
BEZ,BBG,MTK,KWI,NON,BAE146
NIG,MTK,MNK,FRU,TSU,DC8
BBG,MNK,NON,OSS,FNJ,F50
MTK,NON,TSU,LPQ,KWI,MD11
MNK,TSU,FNJ,PKZ,FRU,A400M
NON,FNJ,KWI,ZVK,OSS,C212
TSU,KWI,FRU,VTE,LPQ,V22
FNJ,FRU,OSS,XKH,PKZ,BB1
KWI,OSS,LPQ,LXG,ZVK,BA10
FRU,LPQ,PKZ,ODY,VTE,SIS99
OSS,PKZ,ZVK,OUI,XKH,SAH
LPQ,ZVK,VTE,VNA,LXG,A319
PKZ,VTE,XKH,LPX,ODY,A320
ZVK,XKH,LXG,RIX,OUI,A321
VTE,LXG,ODY,VTS,VNA,A330
XKH,ODY,OUI,BEY,LPX,737
LXG,OUI,VNA,MSU,RIX,747
ODY,VNA,LPX,MLW,VTS,757
OUI,LPX,RIX,ROB,BEY,767
VNA,RIX,VTS,CPA,MSU,777
LPX,VTS,BEY,GHT,MLW,BAE146
RIX,BEY,MSU,AKF,ROB,DC8
VTS,MSU,MLW,BEN,CPA,F50
BEY,MLW,ROB,SEB,GHT,MD11
MSU,ROB,CPA,TIP,AKF,A400M
MLW,CPA,GHT,LTD,BEN,C212
ROB,GHT,AKF,QUB,SEB,V22
CPA,AKF,BEN,MRA,TIP,BB1
GHT,BEN,SEB,LAQ,LTD,BA10
AKF,SEB,TIP,MJI,QUB,SIS99
BEN,TIP,LTD,TOB,MRA,SAH
SEB,LTD,QUB,SRX,LAQ,A319
TIP,QUB,MRA,SQQ,MJI,A320
LTD,MRA,LAQ,HLJ,TOB,A321
QUB,LAQ,MJI,KUN,SRX,A330
MRA,MJI,TOB,PLQ,SQQ,737
LAQ,TOB,SRX,VNO,HLJ,747
MJI,SRX,SQQ,PNV,KUN,757
TOB,SQQ,HLJ,LUX,PLQ,767
SRX,HLJ,KUN,MFM,VNO,777
SQQ,KUN,PLQ,XZM,PNV,BAE146
HLJ,PLQ,VNO,OHD,LUX,DC8
KUN,VNO,PNV,SKP,MFM,F50
PLQ,PNV,LUX,TNR,XZM,MD11
VNO,LUX,MFM,ZVA,OHD,A400M
PNV,MFM,XZM,SMS,SKP,C212
LUX,XZM,OHD,TMM,TNR,V22
MFM,OHD,SKP,MOQ,ZVA,BB1
XZM,SKP,TNR,DIE,SMS,BA10
OHD,TNR,ZVA,WMR,TMM,SIS99
SKP,ZVA,SMS,ZWA,MOQ,SAH
TNR,SMS,TMM,AMB,DIE,A319
ZVA,TMM,MOQ,ANM,WMR,A320
SMS,MOQ,DIE,HVA,ZWA,A321
TMM,DIE,WMR,MJN,AMB,A330
MOQ,WMR,ZWA,NOS,ANM,737
DIE,ZWA,AMB,BPY,HVA,747
WMR,AMB,ANM,WMN,MJN,757
ZWA,ANM,HVA,SVB,NOS,767
AMB,HVA,MJN,VOH,BPY,777
ANM,MJN,NOS,WAI,WMN,BAE146
HVA,NOS,BPY,FTU,SVB,DC8
MJN,BPY,WMN,WFI,VOH,F50
NOS,WMN,SVB,RVA,WAI,MD11
BPY,SVB,VOH,WVK,FTU,A400M
WMN,VOH,WAI,MNJ,WFI,C212
SVB,WAI,FTU,MXM,RVA,V22
VOH,FTU,WFI,TLE,WVK,BB1
WAI,WFI,RVA,MJA,MNJ,BA10
FTU,RVA,WVK,WMA,MXM,SIS99
WFI,WVK,MNJ,TTS,TLE,SAH
RVA,MNJ,MXM,WMP,MJA,A319
WVK,MXM,TLE,DWB,WMA,A320
MNJ,TLE,MJA,IVA,TTS,A321
MXM,MJA,WMA,WPB,WMP,A330
TLE,WMA,TTS,WAM,DWB,737
MJA,TTS,WMP,WTS,IVA,747
WMA,WMP,DWB,WTA,WPB,757
TTS,DWB,IVA,TVA,WAM,767
WMP,IVA,WPB,MXT,WTS,777
DWB,WPB,WAM,BMD,WTA,BAE146
IVA,WAM,WTS,JVA,TVA,DC8
WPB,WTS,WTA,WAQ,MXT,F50
WAM,WTA,TVA,AMY,BMD,MD11
WTS,TVA,MXT,DVD,JVA,A400M
WTA,MXT,BMD,ATJ,WAQ,C212
TVA,BMD,JVA,OVA,AMY,V22
MXT,JVA,WAQ,BLZ,DVD,BB1
BMD,WAQ,AMY,KGJ,ATJ,BA10
JVA,AMY,DVD,LLW,OVA,SIS99
WAQ,DVD,ATJ,ZZU,BLZ,SAH
AMY,ATJ,OVA,CMK,KGJ,A319
DVD,OVA,BLZ,LIX,LLW,A320
ATJ,BLZ,KGJ,BTU,ZZU,A321
OVA,KGJ,LLW,KCH,CMK,A330
BLZ,LLW,ZZU,LMN,LIX,737
KGJ,ZZU,CMK,MUR,BTU,747
LLW,CMK,LIX,MYY,KCH,757
ZZU,LIX,BTU,SBW,LMN,767
CMK,BTU,KCH,LDU,MUR,777
LIX,KCH,LMN,BKI,MYY,BAE146
BTU,LMN,MUR,LBU,SBW,DC8
KCH,MUR,MYY,TWU,LDU,F50
LMN,MYY,SBW,AOR,BKI,MD11
MUR,SBW,LDU,KBR,LBU,A400M
MYY,LDU,BKI,KUA,TWU,C212
SBW,BKI,LBU,KTE,AOR,V22
LDU,LBU,TWU,IPH,KBR,BB1
BKI,TWU,AOR,JHB,KUA,BA10
LBU,AOR,KBR,KUL,KTE,SIS99
TWU,KBR,KUA,LGK,IPH,SAH
AOR,KUA,KTE,MKZ,JHB,A319
KBR,KTE,IPH,TGG,KUL,A320
KUA,IPH,JHB,PEN,LGK,A321
KTE,JHB,KUL,TOD,MKZ,A330
IPH,KUL,LGK,SZB,TGG,737
JHB,LGK,MKZ,RDN,PEN,747
KUL,MKZ,TGG,MZV,TOD,757
LGK,TGG,PEN,SDK,SZB,767
MKZ,PEN,TOD,LBP,RDN,777
TGG,TOD,SZB,BLG,MZV,BAE146
PEN,SZB,RDN,LGL,SDK,DC8
TOD,RDN,MZV,ODN,LBP,F50
SZB,MZV,SDK,MKM,BLG,MD11
RDN,SDK,LBP,BKM,LGL,A400M
MZV,LBP,BLG,LWY,ODN,C212
SDK,BLG,LGL,BBN,MKM,V22
LBP,LGL,ODN,TMG,BKM,BB1
BLG,ODN,MKM,KUD,LWY,BA10
LGL,MKM,BKM,PKG,BBN,SIS99
ODN,BKM,LWY,TGC,TMG,SAH
MKM,LWY,BBN,LKH,KUD,A319
BKM,BBN,TMG,LAC,PKG,A320
LWY,TMG,KUD,ZWR,TGC,A321
BBN,KUD,PKG,XKL,LKH,A330
TMG,PKG,TGC,MLE,LAC,737
KUD,TGC,LKH,KDM,ZWR,747
PKG,LKH,LAC,GAN,XKL,757
TGC,LAC,ZWR,HAQ,MLE,767
LKH,ZWR,XKL,KDO,KDM,777
LAC,XKL,MLE,MSI,GAN,BAE146
ZWR,MLE,KDM,VAM,HAQ,DC8
XKL,KDM,GAN,IRU,KDO,F50
MLE,GAN,HAQ,DHG,MSI,MD11
KDM,HAQ,KDO,GKK,VAM,A400M
GAN,KDO,MSI,BKO,IRU,C212
HAQ,MSI,VAM,GAQ,DHG,V22
KDO,VAM,IRU,KYS,GKK,BB1
MSI,IRU,DHG,MZI,BKO,BA10
VAM,DHG,GKK,TOM,GAQ,SIS99
IRU,GKK,BKO,MLA,KYS,SAH
DHG,BKO,GAQ,GZM,MZI,A319
GKK,GAQ,KYS,JCO,TOM,A320
BKO,KYS,MZI,MAJ,MLA,A321
GAQ,MZI,TOM,KWA,GZM,A330
KYS,TOM,MLA,ENT,JCO,737
MZI,MLA,GZM,MIJ,MAJ,747
TOM,GZM,JCO,WTO,KWA,757
MLA,JCO,MAJ,WTE,ENT,767
GZM,MAJ,KWA,WJA,MIJ,777
JCO,KWA,ENT,UIT,WTO,BAE146
MAJ,ENT,MIJ,RNP,WTE,DC8
KWA,MIJ,WTO,NDK,WJA,F50
ENT,WTO,WTE,MJE,UIT,MD11
MIJ,WTE,WJA,MJB,RNP,A400M
WTO,WJA,UIT,MAV,NDK,C212
WTE,UIT,RNP,LIK,MJE,V22
WJA,RNP,NDK,KBT,MJB,BB1
UIT,NDK,MJE,JEJ,MAV,BA10
RNP,MJE,MJB,JAT,LIK,SIS99
NDK,MJB,MAV,BII,KBT,SAH
MJE,MAV,LIK,AUL,JEJ,A319
MJB,LIK,KBT,AIM,JAT,A320
MAV,KBT,JEJ,UTK,BII,A321
LIK,JEJ,JAT,KIO,AUL,A330
KBT,JAT,BII,UJE,AIM,737
JEJ,BII,AUL,IMI,UTK,747
JAT,AUL,AIM,TIC,KIO,757
BII,AIM,UTK,EAL,UJE,767
AUL,UTK,KIO,LML,IMI,777
AIM,KIO,UJE,AIC,TIC,BAE146
UTK,UJE,IMI,EJT,EAL,DC8
KIO,IMI,TIC,FDF,LML,F50
UJE,TIC,EAL,IEO,AIC,MD11
IMI,EAL,LML,TIY,EJT,A400M
TIC,LML,AIC,KFA,FDF,C212
EAL,AIC,EJT,EMN,IEO,V22
LML,EJT,FDF,KED,TIY,BB1
AIC,FDF,IEO,NKC,KFA,BA10
EJT,IEO,TIY,SEY,EMN,SIS99
FDF,TIY,KFA,ATR,KED,SAH
IEO,KFA,EMN,NDB,NKC,A319
TIY,EMN,KED,MRU,SEY,A320
KFA,KED,NKC,RRG,ATR,A321
EMN,NKC,SEY,DZA,NDB,A330
KED,SEY,ATR,ACA,MRU,737
NKC,ATR,NDB,NTR,RRG,747
SEY,NDB,MRU,AGU,DZA,757
ATR,MRU,RRG,HUX,ACA,767
NDB,RRG,DZA,CVJ,NTR,777
MRU,DZA,ACA,CME,AGU,BAE146
RRG,ACA,NTR,CUL,HUX,DC8
DZA,NTR,AGU,CTM,CVJ,F50
ACA,AGU,HUX,CEN,CME,MD11
NTR,HUX,CVJ,CPE,CUL,A400M
AGU,CVJ,CME,CJS,CTM,C212
HUX,CME,CUL,CUU,CEN,V22
CVJ,CUL,CTM,CVM,CPE,BB1
CME,CTM,CEN,CZM,CJS,BA10
CUL,CEN,CPE,DGO,CUU,SIS99
CTM,CPE,CJS,TPQ,CVM,SAH
CEN,CJS,CUU,ESE,CZM,A319
CPE,CUU,CVM,GDL,DGO,A320
CJS,CVM,CZM,GYM,TPQ,A321
CUU,CZM,DGO,TCN,ESE,A330
CVM,DGO,TPQ,HMO,GDL,737
CZM,TPQ,ESE,CLQ,GYM,747
DGO,ESE,GDL,ISJ,TCN,757
TPQ,GDL,GYM,SLW,HMO,767
ESE,GYM,TCN,LZC,CLQ,777
GDL,TCN,HMO,LMM,ISJ,BAE146
GYM,HMO,CLQ,BJX,SLW,DC8
TCN,CLQ,ISJ,LAP,LZC,F50
HMO,ISJ,SLW,LTO,LMM,MD11
CLQ,SLW,LZC,MAM,BJX,A400M
ISJ,LZC,LMM,MID,LAP,C212
SLW,LMM,BJX,MXL,LTO,V22
LZC,BJX,LAP,MLM,MAM,A319
LMM,LAP,LTO,MTT,MID,A320
BJX,LTO,MAM,LOV,MXL,A321
LAP,MAM,MID,MEX,MLM,A330
LTO,MID,MXL,MTY,MTT,737
MAM,MXL,MLM,MZT,LOV,747
MID,MLM,MTT,NOG,MEX,757
MXL,MTT,LOV,NLD,MTY,767
MLM,LOV,MEX,OAX,MZT,777
MTT,MEX,MTY,PAZ,NOG,BAE146
LOV,MTY,MZT,PBC,NLD,DC8
MEX,MZT,NOG,PCA,OAX,F50
MTY,NOG,NLD,PPE,PAZ,MD11
MZT,NLD,OAX,PDS,PBC,A400M
NOG,OAX,PAZ,UPN,PCA,C212
NLD,PAZ,PBC,PVR,PPE,V22
OAX,PBC,PCA,PXM,PDS,BB1
PAZ,PCA,PPE,QRO,UPN,BA10
PBC,PPE,PDS,REX,PVR,SIS99
PCA,PDS,UPN,SJD,PXM,SAH
PPE,UPN,PVR,SLP,QRO,A319
PDS,PVR,PXM,TXA,REX,A320
UPN,PXM,QRO,TRC,SJD,A321
PVR,QRO,REX,TGZ,SLP,A330
PXM,REX,SJD,TIJ,TXA,737
QRO,SJD,SLP,TAM,TRC,747
REX,SLP,TXA,TSL,TGZ,757
SJD,TXA,TRC,TLC,TIJ,767
SLP,TRC,TGZ,TAP,TAM,777
TXA,TGZ,TIJ,CUN,TSL,BAE146
TRC,TIJ,TAM,VSA,TLC,DC8
TGZ,TAM,TSL,VER,TAP,F50
TIJ,TSL,TLC,ZCL,CUN,MD11
TAM,TLC,TAP,ZIH,VSA,A400M
TSL,TAP,CUN,ZMM,VER,C212
TLC,CUN,VSA,ZLO,ZCL,V22
TAP,VSA,VER,SCX,ZIH,BB1
CUN,VER,ZCL,JAL,ZMM,BA10
VSA,ZCL,ZIH,GUB,ZLO,SIS99
VER,ZIH,ZMM,CUA,SCX,SAH
ZCL,ZMM,ZLO,CYW,JAL,A319
ZIH,ZLO,SCX,PVP,GUB,A320
ZMM,SCX,JAL,PCM,CUA,A321
ZLO,JAL,GUB,TKK,CYW,A330
SCX,GUB,CUA,PNI,PVP,737
JAL,CUA,CYW,KSA,PCM,747
GUB,CYW,PVP,YAP,TKK,757
CUA,PVP,PCM,ULI,PNI,767
CYW,PCM,TKK,MDY,KSA,777
PVP,TKK,PNI,KIV,YAP,BAE146
PCM,PNI,KSA,BZY,ULI,DC8
TKK,KSA,YAP,MCM,MDY,F50
PNI,YAP,ULI,ULN,KIV,MD11
KSA,ULI,MDY,AVK,BZY,A400M
YAP,MDY,KIV,LTI,MCM,C212
ULI,KIV,BZY,BYN,ULN,V22
MDY,BZY,MCM,DLZ,AVK,BB1
KIV,MCM,ULN,HVD,LTI,BA10
BZY,ULN,AVK,MXV,BYN,SIS99
MCM,AVK,LTI,COQ,DLZ,SAH
ULN,LTI,BYN,ULG,HVD,A319
AVK,BYN,DLZ,UGA,MXV,A320
LTI,DLZ,HVD,ULO,COQ,A321
BYN,HVD,MXV,TGD,ULG,A330
DLZ,MXV,COQ,TIV,UGA,737
HVD,COQ,ULG,MNI,ULO,747
MXV,ULG,UGA,AGA,TGD,757
COQ,UGA,ULO,TTA,TIV,767
ULG,ULO,TGD,FEZ,MNI,777
UGA,TGD,TIV,ERH,AGA,BAE146
ULO,TIV,MNI,MEK,TTA,DC8
TGD,MNI,AGA,OUD,FEZ,F50
TIV,AGA,TTA,RBA,ERH,MD11
MNI,TTA,FEZ,CMN,MEK,A400M
AGA,FEZ,ERH,RAK,OUD,C212
TTA,ERH,MEK,NNA,RBA,V22
FEZ,MEK,OUD,OZZ,CMN,BB1
ERH,OUD,RBA,AHU,RAK,BA10
MEK,RBA,CMN,TTU,NNA,SIS99
OUD,CMN,RAK,TNG,OZZ,SAH
RBA,RAK,NNA,NDR,AHU,A319
CMN,NNA,OZZ,ESU,TTU,A320
RAK,OZZ,AHU,BEW,TNG,A321
NNA,AHU,TTU,INH,NDR,A330
OZZ,TTU,TNG,VXC,ESU,737
AHU,TNG,NDR,MPM,BEW,747
TTU,NDR,ESU,MZB,INH,757
TNG,ESU,BEW,MNC,VXC,767
NDR,BEW,INH,APL,MPM,777
ESU,INH,VXC,POL,MZB,BAE146
BEW,VXC,MPM,UEL,MNC,DC8
INH,MPM,MZB,TET,APL,F50
VXC,MZB,MNC,VNX,POL,MD11
MPM,MNC,APL,VPY,UEL,A400M
MZB,APL,POL,BZB,TET,C212
MNC,POL,UEL,BCW,VNX,V22
APL,UEL,TET,IBL,VPY,BB1
POL,TET,VNX,FXO,BZB,BA10
UEL,VNX,VPY,HEH,BCW,SIS99
TET,VPY,BZB,KET,IBL,SAH
VNX,BZB,BCW,KYP,FXO,A319
VPY,BCW,IBL,LSH,HEH,A320
BZB,IBL,FXO,MDL,KET,A321
BCW,FXO,HEH,MGZ,KYP,A330
IBL,HEH,KET,MYT,LSH,737
FXO,KET,KYP,MOG,MDL,747
HEH,KYP,LSH,PBU,MGZ,757
KET,LSH,MDL,AKY,MYT,767
KYP,MDL,MGZ,SNW,MOG,777
LSH,MGZ,MYT,THL,PBU,BAE146
MDL,MYT,MOG,RGN,AKY,DC8
MGZ,MOG,PBU,NYU,SNW,F50
MYT,PBU,AKY,MWQ,THL,MD11
MOG,AKY,SNW,KHM,RGN,A400M
PBU,SNW,THL,BPE,NYU,C212
AKY,THL,RGN,BMO,MWQ,V22
SNW,RGN,NYU,TVY,KHM,BB1
THL,NYU,MWQ,KAW,BPE,BA10
RGN,MWQ,KHM,LIW,BMO,SIS99
NYU,KHM,BPE,MNU,TVY,SAH
MWQ,BPE,BMO,BSX,KAW,A319
KHM,BMO,TVY,PKK,LIW,A320
BPE,TVY,KAW,KMV,MNU,A321
BMO,KAW,LIW,ELA,BSX,A330
TVY,LIW,MNU,XYE,PKK,737
KAW,MNU,BSX,NYT,KMV,747
LIW,BSX,PKK,WDH,ELA,757
MNU,PKK,KMV,ERS,XYE,767
BSX,KMV,ELA,SWP,NYT,777
PKK,ELA,XYE,OMD,WDH,BAE146
KMV,XYE,NYT,OND,ERS,DC8
ELA,NYT,WDH,LUD,SWP,F50
XYE,WDH,ERS,MPA,OMD,MD11
NYT,ERS,SWP,WVB,OND,A400M
WDH,SWP,OMD,GFY,LUD,C212
ERS,OMD,OND,NDU,MPA,V22
SWP,OND,LUD,ULX,WVB,BB1
OMD,LUD,MPA,OKF,GFY,BA10
OND,MPA,WVB,OKU,NDU,SIS99
LUD,WVB,GFY,TSB,ULX,SAH
MPA,GFY,NDU,KMP,OKF,A319
WVB,NDU,ULX,TCY,OKU,A320
GFY,ULX,OKF,INU,TSB,A321
NDU,OKF,OKU,BWA,KMP,A330
ULX,OKU,TSB,KTM,TCY,737
OKF,TSB,KMP,PKR,INU,747
OKU,KMP,TCY,SIF,BWA,757
TSB,TCY,INU,BIR,KTM,767
KMP,INU,BWA,LUA,PKR,777
TCY,BWA,KTM,BHP,SIF,BAE146
INU,KTM,PKR,LDN,BIR,DC8
BWA,PKR,SIF,JMO,LUA,F50
KTM,SIF,BIR,NGX,BHP,MD11
PKR,BIR,LUA,PPL,LDN,A400M
SIF,LUA,BHP,TMK,JMO,C212
BIR,BHP,LDN,RUM,NGX,V22
LUA,LDN,JMO,DNP,PPL,BB1
BHP,JMO,NGX,RUK,TMK,BA10
LDN,NGX,PPL,JUM,RUM,SIS99
JMO,PPL,TMK,HRJ,DNP,SAH
NGX,TMK,RUM,TPJ,RUK,A319
PPL,RUM,DNP,TMI,JUM,A320
TMK,DNP,RUK,SKH,HRJ,A321
RUM,RUK,JUM,IMK,TPJ,A330
DNP,JUM,HRJ,DOP,TMI,737
RUK,HRJ,TPJ,BJH,SKH,747
JUM,TPJ,TMI,DHI,IMK,757
